Rank,Guess,NumPatterns,P_solve2
13183,4*9+3=39,825,0.04654968
13184,69-30=39,825,0.04654968
13185,40/1/8=5,825,0.04654968
13186,2*9+9=27,825,0.04654968
13187,7+7-14=0,825,0.04654968
13188,14+10=24,825,0.04654968
13189,448/64=7,825,0.04654968
13190,4+40/8=9,825,0.04654968
13191,33+53=86,825,0.04654968
13192,2+3*9=29,825,0.04654968
13193,5*49=245,825,0.04654968
13194,66-51=15,825,0.04654968
13195,56/7-5=3,825,0.04654968
13196,85-9*9=4,825,0.04654968
13197,72/6-5=7,825,0.04654968
13198,32-22=10,825,0.04654968
13199,30/1/6=5,825,0.04654968
13200,5+5*7=40,825,0.04654968
13201,30/1/5=6,825,0.04654968
13202,41+14=55,824,0.04649326
13203,144/36=4,824,0.04649326
13204,40+49=89,824,0.04649326
13205,28/7*2=8,824,0.04649326
13206,28*2/8=7,824,0.04649326
13207,51-41=10,824,0.04649326
13208,77-61=16,824,0.04649326
13209,6*49=294,824,0.04649326
13210,10/2-4=1,824,0.04649326
13211,36/9+5=9,824,0.04649326
13212,16+46=62,824,0.04649326
13213,75/5-9=6,824,0.04649326
13214,24/4-6=0,824,0.04649326
13215,70*6=420,824,0.04649326
13216,385/77=5,824,0.04649326
13217,40+11=51,824,0.04649326
13218,7*7+1=50,824,0.04649326
13219,7*7-49=0,824,0.04649326
13220,5+8+9=22,823,0.04643683
13221,68*8=544,823,0.04643683
13222,66-8*8=2,823,0.04643683
13223,39/3-7=6,823,0.04643683
13224,71*2=142,823,0.04643683
13225,1+10-3=8,823,0.04643683
13226,22+33=55,823,0.04643683
13227,6-15/5=3,823,0.04643683
13228,8*8*1=64,823,0.04643683
13229,10-8+1=3,823,0.04643683
13230,176/44=4,823,0.04643683
13231,98/7-6=8,823,0.04643683
13232,837/9=93,823,0.04643683
13233,476/68=7,823,0.04643683
13234,351/39=9,822,0.04638041
13235,80/8-4=6,822,0.04638041
13236,60/6-8=2,822,0.04638041
13237,3+30/6=8,822,0.04638041
13238,67*5=335,822,0.04638041
13239,6*8-4=44,822,0.04638041
13240,5/45*9=1,822,0.04638041
13241,44+47=91,822,0.04638041
13242,63*6=378,822,0.04638041
13243,47*4=188,822,0.04638041
13244,5*1*4=20,822,0.04638041
13245,220/44=5,822,0.04638041
13246,2+9-11=0,822,0.04638041
13247,69*6=414,822,0.04638041
13248,344/86=4,822,0.04638041
13249,100/25=4,822,0.04638041
13250,5*5-23=2,822,0.04638041
13251,51*6=306,822,0.04638041
13252,4*3*1=12,822,0.04638041
13253,70-15=55,822,0.04638041
13254,88-33=55,822,0.04638041
13255,445/89=5,821,0.04632399
13256,7*60=420,821,0.04632399
13257,4*80=320,821,0.04632399
13258,56/4-7=7,821,0.04632399
13259,10-5+1=6,821,0.04632399
13260,2/8*32=8,821,0.04632399
13261,36/9-1=3,821,0.04632399
13262,14-4-2=8,821,0.04632399
13263,61*5=305,821,0.04632399
13264,72/1/9=8,821,0.04632399
13265,3*8*2=48,821,0.04632399
13266,52-20=32,821,0.04632399
13267,469/67=7,821,0.04632399
13268,24/6-4=0,821,0.04632399
13269,100/4=25,821,0.04632399
13270,12*1/2=6,821,0.04632399
13271,87-9*9=6,821,0.04632399
13272,18-6-4=8,821,0.04632399
13273,2*55=110,821,0.04632399
13274,7-32/8=3,820,0.04626756
13275,1+4*4=17,820,0.04626756
13276,5+9+8=22,820,0.04626756
13277,56/8-5=2,820,0.04626756
13278,77-52=25,820,0.04626756
13279,72-20=52,820,0.04626756
13280,43-33=10,820,0.04626756
13281,33-11=22,820,0.04626756
13282,20+42=62,820,0.04626756
13283,34*9=306,820,0.04626756
13284,6/1+4=10,820,0.04626756
13285,16-4-4=8,820,0.04626756
13286,7*1+7=14,820,0.04626756
13287,5*89=445,820,0.04626756
13288,88-11=77,820,0.04626756
13289,4*6-2=22,820,0.04626756
13290,66-26=40,819,0.04621114
13291,66+22=88,819,0.04621114
13292,6*70=420,819,0.04621114
13293,54/6-6=3,819,0.04621114
13294,40*7=280,819,0.04621114
13295,7*7-5=44,819,0.04621114
13296,29+20=49,819,0.04621114
13297,44*5=220,819,0.04621114
13298,9*5-45=0,819,0.04621114
13299,5+9+9=23,819,0.04621114
13300,2*8*4=64,819,0.04621114
13301,7+7-11=3,819,0.04621114
13302,10/1-2=8,819,0.04621114
13303,9+6+7=22,819,0.04621114
13304,63/9/1=7,819,0.04621114
13305,4-24/6=0,819,0.04621114
13306,9+9*2=27,819,0.04621114
13307,9*93=837,819,0.04621114
13308,252/9=28,819,0.04621114
13309,13-5-8=0,819,0.04621114
13310,8*40=320,819,0.04621114
13311,40/8/5=1,819,0.04621114
13312,8+1*8=16,818,0.04615471
13313,6*37=222,818,0.04615471
13314,8/2*5=20,818,0.04615471
13315,30/3-4=6,818,0.04615471
13316,56*2=112,818,0.04615471
13317,2*8*3=48,818,0.04615471
13318,144/48=3,818,0.04615471
13319,7*19=133,818,0.04615471
13320,2+2*8=18,818,0.04615471
13321,8*6-4=44,818,0.04615471
13322,11+81=92,818,0.04615471
13323,87-40=47,818,0.04615471
13324,7*98=686,818,0.04615471
13325,12-4-6=2,818,0.04615471
13326,12-2-6=4,818,0.04615471
13327,63/1/9=7,818,0.04615471
13328,86-9*9=5,818,0.04615471
13329,82-20=62,818,0.04615471
13330,132/6=22,818,0.04615471
13331,5-21/7=2,818,0.04615471
13332,2*4*2=16,818,0.04615471
13333,165/3=55,818,0.04615471
13334,10/1-4=6,817,0.04609829
13335,7*3*1=21,817,0.04609829
13336,27-10=17,817,0.04609829
13337,33-12=21,817,0.04609829
13338,3+5+2=10,817,0.04609829
13339,1*5*4=20,817,0.04609829
13340,24/2-4=8,817,0.04609829
13341,837/93=9,817,0.04609829
13342,77-16=61,817,0.04609829
13343,96/3/8=4,817,0.04609829
13344,3*8-2=22,817,0.04609829
13345,7*95=665,817,0.04609829
13346,10-2/2=9,817,0.04609829
13347,4/1+6=10,817,0.04609829
13348,6*3*1=18,817,0.04609829
13349,1*4*5=20,817,0.04609829
13350,16-4-8=4,817,0.04609829
13351,4+7+1=12,816,0.04604187
13352,6-2+6=10,816,0.04604187
13353,16-1*8=8,816,0.04604187
13354,7+9+9=25,816,0.04604187
13355,74-44=30,816,0.04604187
13356,3*80=240,816,0.04604187
13357,54/3-9=9,816,0.04604187
13358,61-11=50,816,0.04604187
13359,1*8*6=48,816,0.04604187
13360,80*4=320,816,0.04604187
13361,10/2-3=2,816,0.04604187
13362,34+30=64,816,0.04604187
13363,175/5=35,816,0.04604187
13364,2*6*4=48,816,0.04604187
13365,13*8=104,816,0.04604187
13366,63*5=315,816,0.04604187
13367,35-5*7=0,815,0.04598544
13368,10-7+4=7,815,0.04598544
13369,24/2-8=4,815,0.04598544
13370,32/8*2=8,815,0.04598544
13371,9*51=459,815,0.04598544
13372,44-30=14,815,0.04598544
13373,9-15/5=6,815,0.04598544
13374,9*2+9=27,815,0.04598544
13375,9*75=675,815,0.04598544
13376,80-55=25,815,0.04598544
13377,3+6*6=39,815,0.04598544
13378,4*1*5=20,815,0.04598544
13379,51*8=408,815,0.04598544
13380,222/74=3,815,0.04598544
13381,9-25/5=4,815,0.04598544
13382,50+11=61,815,0.04598544
13383,9+4/4=10,815,0.04598544
13384,13-4-9=0,815,0.04598544
13385,19+12=31,815,0.04598544
13386,9+3*7=30,815,0.04598544
13387,5*5+8=33,815,0.04598544
13388,30/3-6=4,815,0.04598544
13389,6*2*4=48,814,0.04592902
13390,6*36=216,814,0.04592902
13391,7+7+9=23,814,0.04592902
13392,72-52=20,814,0.04592902
13393,10-7/1=3,814,0.04592902
13394,45+44=89,814,0.04592902
13395,20/5+1=5,814,0.04592902
13396,399/57=7,814,0.04592902
13397,8-24/8=5,814,0.04592902
13398,7/1+3=10,814,0.04592902
13399,30/5-1=5,814,0.04592902
13400,4*61=244,814,0.04592902
13401,45*3=135,814,0.04592902
13402,9*46=414,814,0.04592902
13403,16-8*1=8,814,0.04592902
13404,84/7-5=7,814,0.04592902
13405,531/59=9,814,0.04592902
13406,53-33=20,814,0.04592902
13407,58*8=464,813,0.04587259
13408,60*7=420,813,0.04587259
13409,13-6-7=0,813,0.04587259
13410,40/5-3=5,813,0.04587259
13411,6+9+9=24,813,0.04587259
13412,62-40=22,813,0.04587259
13413,7+7-10=4,813,0.04587259
13414,5*77=385,813,0.04587259
13415,38+30=68,813,0.04587259
13416,32*9=288,813,0.04587259
13417,10-5/5=9,813,0.04587259
13418,54/9/6=1,813,0.04587259
13419,255/3=85,813,0.04587259
13420,12-4-1=7,813,0.04587259
13421,3*48=144,813,0.04587259
13422,132/22=6,813,0.04587259
13423,30/6-2=3,813,0.04587259
13424,84/6-7=7,813,0.04587259
13425,64-22=42,813,0.04587259
13426,20+32=52,813,0.04587259
13427,1*6*3=18,813,0.04587259
13428,66-15=51,813,0.04587259
13429,395/79=5,813,0.04587259
13430,39/3-8=5,813,0.04587259
13431,4*2*2=16,813,0.04587259
13432,2*4*6=48,813,0.04587259
13433,11+44=55,812,0.04581617
13434,55-35=20,812,0.04581617
13435,4+7*6=46,812,0.04581617
13436,5*88=440,812,0.04581617
13437,56/8/7=1,812,0.04581617
13438,63/9-1=6,812,0.04581617
13439,10/1-6=4,812,0.04581617
13440,21+20=41,812,0.04581617
13441,71-61=10,812,0.04581617
13442,10+4-7=7,812,0.04581617
13443,55+22=77,812,0.04581617
13444,462/7=66,812,0.04581617
13445,1+10-4=7,812,0.04581617
13446,46-22=24,812,0.04581617
13447,85-40=45,812,0.04581617
13448,8-35/5=1,812,0.04581617
13449,5+3+2=10,812,0.04581617
13450,280/7=40,812,0.04581617
13451,5+7+1=13,812,0.04581617
13452,2+3*7=23,812,0.04581617
13453,38+48=86,811,0.04575975
13454,4*7-4=24,811,0.04575975
13455,12*1/6=2,811,0.04575975
13456,50+22=72,811,0.04575975
13457,27*6=162,811,0.04575975
13458,55-25=30,811,0.04575975
13459,7+18/9=9,811,0.04575975
13460,216/6=36,811,0.04575975
13461,56/7-1=7,811,0.04575975
13462,2+10/2=7,811,0.04575975
13463,4*2*6=48,811,0.04575975
13464,3*7*1=21,811,0.04575975
13465,77-44=33,811,0.04575975
13466,89-49=40,811,0.04575975
13467,30/5/6=1,811,0.04575975
13468,47+44=91,811,0.04575975
13469,2+5+3=10,811,0.04575975
13470,15-6-9=0,811,0.04575975
13471,35*9=315,811,0.04575975
13472,72/8/9=1,811,0.04575975
13473,14+41=55,811,0.04575975
13474,40/8-4=1,811,0.04575975
13475,16/4*1=4,811,0.04575975
13476,9*29=261,811,0.04575975
13477,14-2-4=8,810,0.04570332
13478,54-40=14,810,0.04570332
13479,30/6/5=1,810,0.04570332
13480,355/71=5,810,0.04570332
13481,18+10=28,810,0.04570332
13482,12-3-9=0,810,0.04570332
13483,9-21/3=2,810,0.04570332
13484,7*87=609,810,0.04570332
13485,82-9*9=1,810,0.04570332
13486,280/4=70,810,0.04570332
13487,27/9-1=2,810,0.04570332
13488,4*46=184,810,0.04570332
13489,44-10=34,810,0.04570332
13490,32+30=62,810,0.04570332
13491,594/66=9,810,0.04570332
13492,7*2*1=14,810,0.04570332
13493,80*3=240,810,0.04570332
13494,88-71=17,810,0.04570332
13495,8*30=240,810,0.04570332
13496,1+10-8=3,809,0.04564690
13497,4+8+4=16,809,0.04564690
13498,60+22=82,809,0.04564690
13499,38+35=73,809,0.04564690
13500,60+11=71,809,0.04564690
13501,1*8*2=16,809,0.04564690
13502,96*8=768,809,0.04564690
13503,220/4=55,809,0.04564690
13504,1*4*3=12,809,0.04564690
13505,54-10=44,809,0.04564690
13506,66-46=20,809,0.04564690
13507,72/8-8=1,809,0.04564690
13508,15-7-8=0,809,0.04564690
13509,8+8-1=15,809,0.04564690
13510,88-35=53,809,0.04564690
13511,7+1*7=14,809,0.04564690
13512,3/1+7=10,809,0.04564690
13513,6*6+3=39,809,0.04564690
13514,54/9-3=3,809,0.04564690
13515,12/6*1=2,809,0.04564690
13516,355/5=71,809,0.04564690
13517,3*40=120,808,0.04559048
13518,4+6+2=12,808,0.04559048
13519,14-5-9=0,808,0.04559048
13520,3+9*4=39,808,0.04559048
13521,72/9+1=9,808,0.04559048
13522,6+96=102,808,0.04559048
13523,7+4+1=12,808,0.04559048
13524,50-7*7=1,808,0.04559048
13525,10/5+5=7,808,0.04559048
13526,77-33=44,808,0.04559048
13527,4/4+9=10,808,0.04559048
13528,8-1+3=10,808,0.04559048
13529,9+7+6=22,808,0.04559048
13530,9-13+7=3,808,0.04559048
13531,4*30=120,808,0.04559048
13532,66-55=11,808,0.04559048
13533,9-12+9=6,807,0.04553405
13534,222/37=6,807,0.04553405
13535,5*22=110,807,0.04553405
13536,45/9-1=4,807,0.04553405
13537,29-10=19,807,0.04553405
13538,13-7-6=0,807,0.04553405
13539,2+10-6=6,807,0.04553405
13540,86*4=344,807,0.04553405
13541,14-2-8=4,807,0.04553405
13542,8/4+8=10,807,0.04553405
13543,56/7/8=1,807,0.04553405
13544,12-3-1=8,807,0.04553405
13545,8-25/5=3,807,0.04553405
13546,6*79=474,807,0.04553405
13547,232/8=29,807,0.04553405
13548,4*2*8=64,807,0.04553405
13549,4*3-1=11,807,0.04553405
13550,7-36/6=1,807,0.04553405
13551,1*7+7=14,807,0.04553405
13552,4*49=196,807,0.04553405
13553,8-18/6=5,807,0.04553405
13554,2*2*4=16,807,0.04553405
13555,83*8=664,807,0.04553405
13556,7+7/1=14,807,0.04553405
13557,3+30/5=9,807,0.04553405
13558,6+8+1=15,807,0.04553405
13559,9*69=621,807,0.04553405
13560,23+32=55,807,0.04553405
13561,621/69=9,807,0.04553405
13562,33*5=165,807,0.04553405
13563,88-17=71,806,0.04547763
13564,7*39=273,806,0.04547763
13565,7-15/5=4,806,0.04547763
13566,8*26=208,806,0.04547763
13567,40/4-7=3,806,0.04547763
13568,2+24/6=6,806,0.04547763
13569,54/3/9=2,806,0.04547763
13570,5+20/5=9,806,0.04547763
13571,63/9+2=9,806,0.04547763
13572,53-23=30,806,0.04547763
13573,91/7-4=9,806,0.04547763
13574,16-7-9=0,806,0.04547763
13575,32-3*8=8,806,0.04547763
13576,414/9=46,806,0.04547763
13577,65/5-9=4,805,0.04542120
13578,9+2*9=27,805,0.04542120
13579,63/9-4=3,805,0.04542120
13580,24/4/1=6,805,0.04542120
13581,35+30=65,805,0.04542120
13582,8+8*6=56,805,0.04542120
13583,3*3+2=11,805,0.04542120
13584,10/1-8=2,805,0.04542120
13585,93*3=279,805,0.04542120
13586,4+4+8=16,805,0.04542120
13587,22-6-7=9,805,0.04542120
13588,126/21=6,805,0.04542120
13589,24/6/1=4,805,0.04542120
13590,7/49*7=1,804,0.04536478
13591,7-42/7=1,804,0.04536478
13592,15-8-7=0,804,0.04536478
13593,9*6+5=59,804,0.04536478
13594,8*3+8=32,804,0.04536478
13595,60/4/3=5,804,0.04536478
13596,74-34=40,804,0.04536478
13597,10-6/6=9,804,0.04536478
13598,40/5/8=1,804,0.04536478
13599,77-34=43,804,0.04536478
13600,72/6-7=5,804,0.04536478
13601,60/4-6=9,804,0.04536478
13602,873/97=9,804,0.04536478
13603,61*3=183,804,0.04536478
13604,8/20*5=2,804,0.04536478
13605,30-19=11,804,0.04536478
13606,276/6=46,804,0.04536478
13607,52-30=22,804,0.04536478
13608,29-19=10,804,0.04536478
13609,665/95=7,804,0.04536478
13610,6-24/4=0,804,0.04536478
13611,40/4-1=9,804,0.04536478
13612,5+2+3=10,804,0.04536478
13613,10+1-9=2,804,0.04536478
13614,12-7-5=0,804,0.04536478
13615,10+31=41,804,0.04536478
13616,81-11=70,803,0.04530836
13617,54+44=98,803,0.04530836
13618,2*4*8=64,803,0.04530836
13619,2+5*5=27,803,0.04530836
13620,100-94=6,803,0.04530836
13621,320/4=80,803,0.04530836
13622,22+28=50,803,0.04530836
13623,6+8*2=22,803,0.04530836
13624,7*53=371,803,0.04530836
13625,7-48/8=1,803,0.04530836
13626,17*6=102,803,0.04530836
13627,1+7*7=50,803,0.04530836
13628,72/9-1=7,803,0.04530836
13629,32-20=12,803,0.04530836
13630,3*4-1=11,803,0.04530836
13631,8+8/2=12,803,0.04530836
13632,6+10-8=8,803,0.04530836
13633,1+6+7=14,802,0.04525193
13634,77-66=11,802,0.04525193
13635,15-5-3=7,802,0.04525193
13636,6*9+5=59,802,0.04525193
13637,16-6-2=8,802,0.04525193
13638,73*7=511,802,0.04525193
13639,96/8-8=4,802,0.04525193
13640,30/6-3=2,802,0.04525193
13641,2/1+8=10,802,0.04525193
13642,8+5*5=33,802,0.04525193
13643,792/88=9,802,0.04525193
13644,57+17=74,802,0.04525193
13645,1*14-7=7,802,0.04525193
13646,7-13+9=3,802,0.04525193
13647,12*9=108,802,0.04525193
13648,4*4-2=14,802,0.04525193
13649,62+26=88,802,0.04525193
13650,9-15+9=3,802,0.04525193
13651,260/5=52,802,0.04525193
13652,54/9-1=5,802,0.04525193
13653,144/18=8,801,0.04519551
13654,44*3=132,801,0.04519551
13655,1*6*8=48,801,0.04519551
13656,50/5-2=8,801,0.04519551
13657,405/45=9,801,0.04519551
13658,7*40=280,801,0.04519551
13659,90-55=35,801,0.04519551
13660,6*8-44=4,801,0.04519551
13661,9*66=594,801,0.04519551
13662,18-2*8=2,801,0.04519551
13663,10/2-2=3,801,0.04519551
13664,16/4-4=0,801,0.04519551
13665,6*48=288,801,0.04519551
13666,4+8+6=18,801,0.04519551
13667,22-6-9=7,801,0.04519551
13668,32-12=20,801,0.04519551
13669,88*7=616,801,0.04519551
13670,28+22=50,801,0.04519551
13671,88-53=35,801,0.04519551
13672,240/3=80,801,0.04519551
13673,30+14=44,801,0.04519551
13674,8*2*3=48,801,0.04519551
13675,3*9+9=36,801,0.04519551
13676,30+23=53,801,0.04519551
13677,50/5-3=7,801,0.04519551
13678,3*7*2=42,801,0.04519551
13679,78/6-8=5,800,0.04513908
13680,91/7-6=7,800,0.04513908
13681,23+20=43,800,0.04513908
13682,9-18/6=6,800,0.04513908
13683,9+2/2=10,800,0.04513908
13684,8+9+5=22,800,0.04513908
13685,144/8=18,800,0.04513908
13686,9+6+9=24,800,0.04513908
13687,53*3=159,800,0.04513908
13688,4*70=280,800,0.04513908
13689,7+7-13=1,800,0.04513908
13690,7+6+1=14,800,0.04513908
13691,13-8-5=0,800,0.04513908
13692,8*81=648,800,0.04513908
13693,60/6-3=7,800,0.04513908
13694,6*1*3=18,800,0.04513908
13695,8-48/6=0,800,0.04513908
13696,240/8=30,800,0.04513908
13697,48/8-6=0,800,0.04513908
13698,41+40=81,800,0.04513908
13699,9-16+9=2,799,0.04508266
13700,16-2-6=8,799,0.04508266
13701,9-18/3=3,799,0.04508266
13702,16-2-8=6,799,0.04508266
13703,80-25=55,799,0.04508266
13704,44+45=89,799,0.04508266
13705,8*3-2=22,799,0.04508266
13706,22-2*8=6,799,0.04508266
13707,30/3-8=2,799,0.04508266
13708,64-42=22,799,0.04508266
13709,10+44=54,799,0.04508266
13710,7*7-4=45,799,0.04508266
13711,7*79=553,799,0.04508266
13712,98-39=59,799,0.04508266
13713,2*8+6=22,799,0.04508266
13714,77-43=34,799,0.04508266
13715,61-51=10,799,0.04508266
13716,3+2+5=10,799,0.04508266
13717,4*44=176,799,0.04508266
13718,8*1*2=16,799,0.04508266
13719,6+4+2=12,799,0.04508266
13720,36/9-3=1,799,0.04508266
13721,8+3*8=32,799,0.04508266
13722,7*4-4=24,799,0.04508266
13723,648/8=81,799,0.04508266
13724,50/5-4=6,799,0.04508266
13725,9*13=117,799,0.04508266
13726,5+6+1=12,799,0.04508266
13727,40-4*8=8,798,0.04502624
13728,82*8=656,798,0.04502624
13729,8-6+8=10,798,0.04502624
13730,16*1/4=4,798,0.04502624
13731,8*2*4=64,798,0.04502624
13732,96/8-3=9,798,0.04502624
13733,16/2/1=8,798,0.04502624
13734,29*7=203,798,0.04502624
13735,99-22=77,798,0.04502624
13736,1+3*4=13,798,0.04502624
13737,62*2=124,798,0.04502624
13738,58+28=86,798,0.04502624
13739,98-29=69,798,0.04502624
13740,55-15=40,798,0.04502624
13741,8*1*6=48,798,0.04502624
13742,40*8=320,798,0.04502624
13743,4*1*3=12,798,0.04502624
13744,2+6+4=12,798,0.04502624
13745,14-4-8=2,798,0.04502624
13746,12/2-6=0,798,0.04502624
13747,675/75=9,798,0.04502624
13748,100-92=8,797,0.04496981
13749,27/9-2=1,797,0.04496981
13750,66+11=77,797,0.04496981
13751,40+14=54,797,0.04496981
13752,2*7*1=14,797,0.04496981
13753,1+5+7=13,797,0.04496981
13754,7*67=469,797,0.04496981
13755,4-16/4=0,797,0.04496981
13756,1*2*8=16,797,0.04496981
13757,49*6=294,797,0.04496981
13758,8+6*8=56,797,0.04496981
13759,12-6-4=2,797,0.04496981
13760,1+8+7=16,797,0.04496981
13761,30+25=55,797,0.04496981
13762,12-1*6=6,797,0.04496981
13763,14-6-2=6,797,0.04496981
13764,14-6-1=7,797,0.04496981
13765,8-35/7=3,797,0.04496981
13766,11+22=33,796,0.04491339
13767,66-20=46,796,0.04491339
13768,6+95=101,796,0.04491339
13769,440/5=88,796,0.04491339
13770,32-8*3=8,796,0.04491339
13771,34*3=102,796,0.04491339
13772,8*6+8=56,796,0.04491339
13773,12-4-7=1,796,0.04491339
13774,6+7+1=14,796,0.04491339
13775,1+10-7=4,796,0.04491339
13776,405/9=45,796,0.04491339
13777,693/77=9,796,0.04491339
13778,8/2*7=28,796,0.04491339
13779,30*8=240,796,0.04491339
13780,9*39=351,796,0.04491339
13781,91*2=182,796,0.04491339
13782,7+2*2=11,796,0.04491339
13783,6-8+10=8,796,0.04491339
13784,420/7=60,796,0.04491339
13785,4+8+2=14,796,0.04491339
13786,7-4+7=10,796,0.04491339
13787,1+7+4=12,796,0.04491339
13788,4*4+8=24,796,0.04491339
13789,48-24=24,796,0.04491339
13790,5*65=325,796,0.04491339
13791,2+3+5=10,796,0.04491339
13792,6*4-22=2,796,0.04491339
13793,7-1+4=10,796,0.04491339
13794,9*9-4=77,796,0.04491339
13795,45/9-4=1,796,0.04491339
13796,20+33=53,796,0.04491339
13797,9*2*1=18,795,0.04485697
13798,7*2*3=42,795,0.04485697
13799,72*7=504,795,0.04485697
13800,22-7-6=9,795,0.04485697
13801,420/6=70,795,0.04485697
13802,60/4-9=6,795,0.04485697
13803,9*33=297,795,0.04485697
13804,7+5+1=13,795,0.04485697
13805,9*21=189,795,0.04485697
13806,40*3=120,795,0.04485697
13807,35+35=70,795,0.04485697
13808,7+8+1=16,795,0.04485697
13809,8+9+8=25,795,0.04485697
13810,10+41=51,795,0.04485697
13811,1+6+8=15,795,0.04485697
13812,88-77=11,795,0.04485697
13813,44+54=98,795,0.04485697
13814,2+8+4=14,795,0.04485697
13815,20+62=82,795,0.04485697
13816,6*68=408,795,0.04485697
13817,16*1-8=8,795,0.04485697
13818,92-22=70,795,0.04485697
13819,4+6+8=18,795,0.04485697
13820,43-13=30,795,0.04485697
13821,55+11=66,794,0.04480054
13822,3*2*3=18,794,0.04480054
13823,2*9*2=36,794,0.04480054
13824,39*3=117,794,0.04480054
13825,3+10/5=5,794,0.04480054
13826,9+9+7=25,794,0.04480054
13827,7/2*8=28,794,0.04480054
13828,12+21=33,794,0.04480054
13829,100-96=4,794,0.04480054
13830,9*28=252,794,0.04480054
13831,6+8+4=18,794,0.04480054
13832,332/4=83,794,0.04480054
13833,9*2+1=19,794,0.04480054
13834,9+5+9=23,794,0.04480054
13835,9*2*2=36,794,0.04480054
13836,5/20*8=2,794,0.04480054
13837,9*88=792,794,0.04480054
13838,3*8-22=2,794,0.04480054
13839,3+8+1=12,794,0.04480054
13840,7*2+7=21,794,0.04480054
13841,11-2-3=6,794,0.04480054
13842,77*5=385,794,0.04480054
13843,6/1*2=12,793,0.04474412
13844,8*8-7=57,793,0.04474412
13845,14-2-6=6,793,0.04474412
13846,6*19=114,793,0.04474412
13847,4-1+7=10,793,0.04474412
13848,1/6*12=2,793,0.04474412
13849,9+8+5=22,793,0.04474412
13850,9-13+9=5,793,0.04474412
13851,8*6-44=4,793,0.04474412
13852,100-4=96,793,0.04474412
13853,18-4-8=6,793,0.04474412
13854,3*57=171,793,0.04474412
13855,90-35=55,793,0.04474412
13856,4*6-22=2,793,0.04474412
13857,7-27/9=4,793,0.04474412
13858,1+7+5=13,793,0.04474412
13859,1+8+6=15,793,0.04474412
13860,8+98=106,793,0.04474412
13861,15+10=25,793,0.04474412
13862,12*1-6=6,793,0.04474412
13863,9*9-7=74,793,0.04474412
13864,26+62=88,793,0.04474412
13865,6*55=330,793,0.04474412
13866,2+4+6=12,793,0.04474412
13867,10/1-3=7,793,0.04474412
13868,6-25/5=1,793,0.04474412
13869,4+8+1=13,793,0.04474412
13870,98*7=686,793,0.04474412
13871,9+7+7=23,793,0.04474412
13872,15/3*1=5,793,0.04474412
13873,1+4+7=12,793,0.04474412
13874,16+10=26,793,0.04474412
13875,15-6-1=8,793,0.04474412
13876,528/6=88,793,0.04474412
13877,9+9+5=23,793,0.04474412
13878,320/8=40,793,0.04474412
13879,9+93=102,792,0.04468769
13880,1+2*9=19,792,0.04468769
13881,10+34=44,792,0.04468769
13882,12-6-2=4,792,0.04468769
13883,43-30=13,792,0.04468769
13884,4+1+7=12,792,0.04468769
13885,9-48/8=3,792,0.04468769
13886,12-1-3=8,792,0.04468769
13887,30*4=120,792,0.04468769
13888,72/9/8=1,792,0.04468769
13889,62-26=36,792,0.04468769
13890,7*1*3=21,792,0.04468769
13891,10-3/3=9,792,0.04468769
13892,2*2+7=11,792,0.04468769
13893,9*22=198,792,0.04468769
13894,9*97=873,792,0.04468769
13895,28+58=86,792,0.04468769
13896,1+10-2=9,792,0.04468769
13897,84/7-7=5,792,0.04468769
13898,7-35/7=2,792,0.04468769
13899,75-55=20,792,0.04468769
13900,8*55=440,792,0.04468769
13901,2+8+3=13,792,0.04468769
13902,3-1+8=10,792,0.04468769
13903,16-9-7=0,791,0.04463127
13904,5*39=195,791,0.04463127
13905,8+8-5=11,791,0.04463127
13906,110/2=55,791,0.04463127
13907,3+7+9=19,791,0.04463127
13908,5+96=101,791,0.04463127
13909,48*6=288,791,0.04463127
13910,7+8+8=23,791,0.04463127
13911,100-6=94,791,0.04463127
